assembly_id,batch_condition,component_index,severity,scenario_type,predicted_quality,actual_quality,prediction_absolute_error,true_best_of_20_quality,absolute_regret,exact_best_hit,top3_hit,selected_true_rank,selected_beats_zero,selected_source,z_adj,theta_adj,locator_offset,correction_utilization,mean_gap,max_gap,parallelism,rms
571,fixture_drift,3,high,mixed,0.29179432692213125,0.307734742228647,0.015940415306515743,0.307734742228647,0.0,True,True,1,True,local_informed,-0.0670336813345252,0.021410173344236724,-0.28094076427997944,0.28094076427997944,0.30962474640804144,0.5821727400405655,0.017007534797749413,0.3509323585474013
571,fixture_drift,4,low,mixed,0.2943790511445714,0.30295234440191454,0.008573293257343129,0.30295234440191454,0.0,True,True,1,True,informed,-0.16327284347202078,0.0004872299818694846,-0.2512163072405328,0.2512163072405328,0.3034416976076312,0.5831982430081527,0.008503767399489659,0.3440923199733246
571,fixture_drift,5,medium,mixed,0.2967496233919102,0.29245119935827585,0.0042984240336343404,0.29245119935827585,0.0,True,True,1,True,informed,-0.11338751587115832,0.018866035040019376,-0.2512163072405328,0.2512163072405328,0.2850315872046456,0.5767469689480667,0.0042518832447782096,0.3264206753902875
598,fixture_drift,1,high,offset,0.04252137968495932,0.03732773917363144,0.005193640511327882,0.03732773917363144,0.0,True,True,1,True,informed,0.896074541897048,-0.0,-0.3957956783149359,0.3957956783149359,0.03684711207324986,0.0728704272429318,0.0,0.04412477378776944
598,fixture_drift,2,medium,mixed,0.17015323667750165,0.17867202080586098,0.008518784128359325,0.17867202080586098,0.0,True,True,1,True,informed,-0.01842355603662493,-0.0,-0.1681194637239823,0.1681194637239823,0.17332364498854005,0.3557740413577911,3.8163916471489756e-17,0.19942714901961617
598,fixture_drift,3,high,bend,0.24296678213135406,0.24015727008327167,0.0028095120480823854,0.24015727008327167,0.0,True,True,1,True,informed,-0.08406955917341859,1.0933156717530838e-18,-0.2512163072405328,0.2512163072405328,0.24279145576035252,0.46597305176626824,1.3877787807814457e-17,0.2752791782528546
598,fixture_drift,4,extreme,mixed,0.3650261374182135,0.34009534048551626,0.02493079693269723,0.34009534048551626,0.0,True,True,1,True,informed,0.4576688797128549,-0.0860020689905475,-0.2512163072405328,0.2512163072405328,0.29418286637614427,0.7204502641046749,5.551115123125783e-17,0.3570540134127051
598,fixture_drift,5,low,mixed,0.40038046831220997,0.39540157512380747,0.0049788931884025,0.39540157512380747,0.0,True,True,1,True,informed,-0.08204914174422284,-0.0029408981459555015,-0.2512163072405328,0.2512163072405328,0.3420602417342529,0.8367428569365533,0.0,0.4176064552256566
606,fixture_drift,1,high,mixed,0.20089469655868142,0.19957167796167943,0.0013230185970019848,0.19957167796167943,0.0,True,True,1,True,informed,-0.5177763780273525,-0.0049972083154568,-0.2512163072405328,0.2512163072405328,0.19390500884297343,0.39630158380157676,1.6653345369377348e-16,0.22509700168314328
606,fixture_drift,2,medium,mixed,0.1970206899815826,0.18902518130980714,0.007995508671775453,0.16452326030541592,0.02450192100439122,False,True,2,True,informed,-0.09136543903270734,-0.015709100003046796,-0.2512163072405328,0.2512163072405328,0.17619226957392717,0.3853924084027336,8.326672684688674e-17,0.20549777916808898
606,fixture_drift,3,high,mixed,0.2510302678672858,0.23797557674552078,0.013054691121764994,0.23797557674552078,0.0,True,True,1,True,informed,-0.04216098722573186,2.3854160110976377e-18,-0.2512163072405328,0.2512163072405328,0.20606164471845673,0.5037062875587204,1.3877787807814457e-16,0.25045197062367613
606,fixture_drift,4,extreme,mixed,0.4474149510234054,0.4513607029651921,0.0039457519417867015,0.4513607029651921,0.0,True,True,1,True,informed,-0.05523095461174451,-0.013237182834268096,-0.2512163072405328,0.2512163072405328,0.4555093203092151,0.8764820190988765,0.0,0.5176330114276467
606,fixture_drift,5,low,twist,0.3799181714822675,0.37476147908175045,0.005156692400517027,0.37476147908175045,0.0,True,True,1,True,informed,-0.19824753618260518,-0.0,-0.2512163072405328,0.2512163072405328,0.36143183126911665,0.748201749043553,0.0,0.41871404987949545
613,fixture_drift,1,medium,twist,0.051401289332387794,0.0514078863036467,6.596971258904238e-06,0.0514078863036467,0.0,True,True,1,True,informed,-0.0,-0.0,-0.2512163072405328,0.2512163072405328,0.054237877978508854,0.09621354445753266,1.3877787807814457e-17,0.06272459572834234
613,fixture_drift,2,medium,tilt,0.07963602605472776,0.0715414780394311,0.00809454801529666,0.0715414780394311,0.0,True,True,1,True,informed,-0.027118938989254427,0.0030557667215234995,-0.2512163072405328,0.2512163072405328,0.06910595403490691,0.1412161573810136,0.0,0.08444844614654964
613,fixture_drift,3,high,mixed,0.15710397670688533,0.12385553772644466,0.03324843898044068,0.12385553772644466,0.0,True,True,1,True,informed,0.1910882951704604,0.0362081689518725,-0.2512163072405328,0.2512163072405328,0.10512617429530716,0.2665168560155666,1.5265566588595902e-16,0.1236262863318249
613,fixture_drift,4,low,offset,0.14718367367958293,0.1410671598304207,0.006116513849162231,0.1410671598304207,0.0,True,True,1,True,informed,-0.0013254474543412248,4.373262687012335e-18,-0.25783329957797557,0.25783329957797557,0.1208330524813431,0.3022167033784677,6.938893903907228e-17,0.14152233072477452
613,fixture_drift,5,medium,bend,0.18773126987017652,0.19251843000317792,0.0047871601330014,0.17696680755932734,0.015551622443850582,False,True,2,True,informed,-0.03563109043775044,1.987846675914698e-18,-0.2512163072405328,0.2512163072405328,0.1674795459544309,0.4068724431334234,2.7755575615628914e-17,0.20212833276821646
640,fixture_drift,1,high,offset,0.037327739173631296,0.037327739173631455,1.5959455978986625e-16,0.037327739173631455,0.0,True,True,1,True,informed,0.0609357557059429,-0.0,-0.2512163072405328,0.2512163072405328,0.03684711207324988,0.07287042724293183,0.0,0.044124773787769446
640,fixture_drift,2,medium,offset,0.0706303334037266,0.06302462700177837,0.0076057064019482284,0.06302462700177837,0.0,True,True,1,True,informed,-0.7070279106572379,-0.0,-0.2512163072405328,0.28281116426289515,0.0582427136855935,0.12731729844923878,0.0,0.07356623361328679
640,fixture_drift,3,high,bend,0.18295496204534858,0.18659063023176348,0.003635668186414892,0.18659063023176348,0.0,True,True,1,True,informed,-0.027635334054937413,-0.0,-0.2512163072405328,0.2512163072405328,0.20029703103531077,0.34538483082762833,2.7755575615628914e-17,0.22886071672881747
640,fixture_drift,4,extreme,offset,0.1734439604924525,0.16415934295768525,0.009284617534767253,0.16161626889503983,0.002543074062645423,False,True,2,False,informed,0.18794124599080736,-7.951386703658792e-19,-0.2512163072405328,0.2512163072405328,0.16436328837421654,0.3187009503668561,5.551115123125783e-17,0.19240071335363423
640,fixture_drift,5,low,bend,0.22248634562240344,0.2205943040682454,0.001892041554158036,0.2205943040682454,0.0,True,True,1,True,informed,-0.06785987444717971,-1.5902773407317584e-18,-0.2512163072405328,0.2512163072405328,0.22571542750263662,0.4229059203693085,2.7755575615628914e-17,0.26007899706661863
653,fixture_drift,1,medium,mixed,0.19916629551269543,0.144771106901505,0.05439518861119044,0.144771106901505,0.0,True,True,1,True,informed,-0.2574229029226024,0.0321636318377577,-0.2512163072405328,0.2512163072405328,0.17300589903839175,0.2472666612808478,5.551115123125783e-17,0.1868933880573308
653,fixture_drift,2,medium,mixed,0.1900086809591173,0.20106023314448407,0.01105155218536677,0.14495325775366077,0.056106975390823294,False,True,2,True,informed,-0.08650294951919588,-1.5902773407317584e-18,-0.2512163072405328,0.2512163072405328,0.21131754718126713,0.3796469949733232,0.0,0.23770870498106955
653,fixture_drift,3,high,twist,0.18574458814331057,0.18410597279978727,0.001638615343523303,0.18410597279978727,0.0,True,True,1,True,informed,-0.09884326219055946,-0.0,-0.2512163072405328,0.2512163072405328,0.18286680375064063,0.3618728699101321,0.0,0.20684070701555451
653,fixture_drift,4,low,bend,0.20927900195186389,0.21885814995625527,0.009579148004391386,0.21885814995625527,0.0,True,True,1,True,informed,-0.0710635932484565,-0.0,-0.2512163072405328,0.2512163072405328,0.21969312448108094,0.42701964960695143,0.0,0.24844317729845541
653,fixture_drift,5,medium,offset,0.23622948579189512,0.21211748389403626,0.024112001897858865,0.21211748389403626,0.0,True,True,1,True,informed,0.10156342229381457,-0.0,-0.2512163072405328,0.2512163072405328,0.2076312195228631,0.4194004486283626,0.0,0.24007983448668552
655,fixture_drift,1,medium,mixed,0.03350317778963812,0.032827867654171554,0.0006753101354665669,0.032827867654171554,0.0,True,True,1,True,informed,-0.0161358841337105,-0.0,-0.2512163072405328,0.2512163072405328,0.029046556412112918,0.06863492557760675,5.551115123125783e-17,0.03523423057255637
655,fixture_drift,2,medium,mixed,0.14146857340109859,0.1325863993367061,0.008882174064392484,0.1325863993367061,0.0,True,True,1,True,informed,-0.029967605119317824,-0.004694155437009498,-0.2512163072405328,0.2512163072405328,0.13258698607193836,0.2569369058532507,1.3877787807814457e-17,0.15729231759149398
655,fixture_drift,3,high,offset,0.15137156732779403,0.1270273442239628,0.02434422310383122,0.1270273442239628,0.0,True,True,1,True,informed,0.7819802503720066,3.975693351829396e-19,-0.24611781525157528,0.31279210014880265,0.12388645705097998,0.25049976092974424,0.0,0.14711478829745547
655,fixture_drift,4,low,mixed,0.20588236534161247,0.17363982108011733,0.03224254426149514,0.17363982108011733,0.0,True,True,1,True,informed,-0.21892069218970045,0.0111813328310607,-0.2512163072405328,0.2512163072405328,0.16648825380963547,0.3469477426193959,2.7755575615628914e-17,0.19609022151407912
655,fixture_drift,5,medium,mixed,0.22770170298453843,0.17113207322040142,0.056569629764137014,0.17113207322040142,0.0,True,True,1,True,informed,0.09838281728130226,-0.0270125481251222,-0.16282148095539628,0.16282148095539628,0.16108660895826266,0.34568198011238244,8.326672684688674e-17,0.19101496499207865
673,high_variation,1,high,tilt,0.000312766106096967,0.0,0.000312766106096967,0.0,0.0,True,True,1,True,informed,-0.0,0.0029065121434719,-0.0,0.0024220934528932504,0.0,0.0,0.0,0.0
673,high_variation,2,high,mixed,0.11363189598108184,0.11044056447861311,0.003191331502468725,0.11044056447861311,0.0,True,True,1,True,informed,-0.8352109750231802,0.0154452857049223,-0.0,0.3340843900092721,0.1198489816573313,0.20357761637136806,1.1102230246251565e-16,0.13412585070003283
673,high_variation,3,extreme,twist,0.12854274643554378,0.12741656774734997,0.001126178688193813,0.12583351197653966,0.0015830557708103044,False,True,2,False,informed,0.004249890843834678,3.180554681463517e-18,-0.0,0.001699956337533871,0.12363191353898495,0.25371725123721167,1.9949319973733282e-17,0.14211818314491
673,high_variation,4,medium,waviness,0.14450116848876007,0.15042001704869043,0.005918848559930356,0.15042001704869043,0.0,True,True,1,True,informed,-0.02083261182780091,5.715059193254757e-19,-0.0,0.008333044731120363,0.15577439468334697,0.2873109895266598,5.204170427930421e-17,0.17494401785688365
673,high_variation,5,high,twist,0.14467993667919568,0.14412133026272833,0.0005586064164673499,0.14084875304516584,0.0032725772175624945,False,True,2,False,informed,-0.010416305913900456,1.4908850069360234e-18,-0.0,0.004166522365560183,0.1548728494437128,0.2679234840168391,4.5102810375396984e-17,0.17282430224562764
710,high_variation,1,extreme,offset,3.7721646511424795e-10,0.0,3.7721646511424795e-10,0.0,0.0,True,True,1,True,informed,-0.6327306829793221,-0.0,-0.0,0.25309227319172883,0.0,0.0,0.0,0.0
710,high_variation,2,high,mixed,0.20383750485368685,0.16827701705168552,0.03556048780200133,0.09906068299685752,0.069216334054828,False,True,2,True,informed,-0.0,0.0332288980364737,-0.1648842523221764,0.1648842523221764,0.18958106177176065,0.3007959076943119,5.551115123125783e-17,0.21163926211863734
710,high_variation,3,high,twist,0.11290573015418784,0.11018754958276747,0.00271818057142037,0.11018754958276747,0.0,True,True,1,True,informed,-0.09479053088588033,-1.5902773407317584e-18,-0.0,0.03791621235435213,0.11652269797305798,0.2060053768084316,2.7755575615628914e-17,0.13429127148320585
710,high_variation,4,extreme,mixed,0.15220713568293964,0.0936184179990789,0.058588717683860744,0.0936184179990789,0.0,True,True,1,True,informed,-0.853425573025251,0.0319436888763871,0.0079153566493359,0.3413702292101004,0.09903363148073402,0.17552727580798355,0.0,0.11250145812463627
710,high_variation,5,medium,tilt,0.09161647033796999,0.08837167221515829,0.0032447981228116984,0.08837167221515829,0.0,True,True,1,True,informed,-0.023975236231232246,-0.0020568119129902,-0.0,0.009590094492492898,0.09290869001080049,0.16681125567094918,0.0,0.10455688510633394
721,high_variation,1,high,twist,0.022234940205222684,0.022209198875851887,2.574132937079726e-05,0.022209198875851887,0.0,True,True,1,True,informed,-0.0,-0.0,-0.1004715886089741,0.1004715886089741,0.022892459165812538,0.04207771573705438,1.779785628770736e-17,0.02718146404991806
721,high_variation,2,high,mixed,0.12213054825712574,0.11247534693104905,0.009655201326076696,0.11247534693104905,0.0,True,True,1,True,informed,0.9880744306731712,-5.098710248330034e-19,-0.0,0.3952297722692685,0.11115920071490636,0.22099446879816698,1.1102230246251565e-16,0.12829246077127027
721,high_variation,3,extreme,mixed,0.22384572762518518,0.21879798196158023,0.005047745663604941,0.1985504677997226,0.020247514161857633,False,True,2,True,informed,-0.05278120643733092,-0.005355128347573296,-0.0,0.021112482574932367,0.2074802532480495,0.4404494979256467,5.551115123125783e-17,0.24419056609471318
721,high_variation,4,medium,bend,0.2991830367685807,0.2866161914899103,0.012566845278670413,0.2866161914899103,0.0,True,True,1,True,informed,-0.09450971954554155,1.5902773407317584e-18,-0.2136954363124104,0.2136954363124104,0.27768991233533613,0.5690462163334005,0.0,0.3259535288928933
721,high_variation,5,high,mixed,0.22929801791429658,0.22868286420927603,0.0006151537050205491,0.22868286420927603,0.0,True,True,1,True,informed,-0.20859998553455975,-0.0,-0.0,0.08343999421382389,0.2230047723232818,0.453224888385948,5.551115123125783e-17,0.25813965996507066
730,high_variation,1,high,tilt,3.231071256197905e-11,0.0,3.231071256197905e-11,0.0,0.0,True,True,1,True,informed,-0.0,-0.0046681107885133,-0.0,0.003890092323761084,0.0,0.0,0.0,0.0
730,high_variation,2,high,mixed,0.11274857367621323,0.11210418727698934,0.0006443863992238869,0.11210418727698934,0.0,True,True,1,True,informed,-0.0,-0.0,-0.095762498971054,0.095762498971054,0.10601633257855805,0.22654054776946142,8.596367975094443e-17,0.12337123172583485
730,high_variation,3,extreme,mixed,0.27740421564939016,0.276693734757471,0.000710480891919163,0.276693734757471,0.0,True,True,1,True,informed,-0.2311115118489333,-0.0604059805551198,-0.0,0.09244460473957332,0.2469035961686052,0.573034157702295,2.220446049250313e-16,0.3071240859620089
730,high_variation,4,extreme,offset,0.24093766056033045,0.20874191353481256,0.03219574702551789,0.20874191353481256,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.2046286050585488,0.41301329374240875,2.220446049250313e-16,0.23449343894525232
730,high_variation,5,medium,mixed,0.20262544215216483,0.2023097231533251,0.00031571899883972576,0.2023097231533251,0.0,True,True,1,True,informed,-0.021452443805393996,0.018107849601089306,-0.0,0.015089874667574422,0.20380327648345176,0.3931561973062519,8.326672684688674e-17,0.23221881016413973
732,high_variation,1,high,bend,0.13788904757028078,0.13788904757028128,4.996003610813204e-16,0.13788904757028128,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.15534594386731732,0.246477278666448,3.018476103814158e-17,0.17342080810151675
732,high_variation,2,high,mixed,0.27340191340766345,0.2682901465813416,0.005111766826321862,0.2682901465813416,0.0,True,True,1,True,informed,-0.28047071661972295,-8.647297065482188e-19,-0.0802667115721209,0.11218828664788918,0.25294187237708265,0.5430942489229013,2.7755575615628914e-17,0.29479310191346414
732,high_variation,3,high,mixed,0.37102864916189243,0.382724444176776,0.011695795014883548,0.34480288087083233,0.03792156330594365,False,True,2,False,zero,0.0,0.0,0.0,0.0,0.2751021902650814,0.5763546620850373,0.3119481237005704,0.3370295136156923
732,high_variation,4,extreme,bend,0.5156131902072273,0.514792318882441,0.0008208713247862542,0.45040250922545244,0.0643898096569886,False,True,2,True,informed,-0.11000512644523741,-0.008936655167653648,0.0010030578892117,0.04400205057809496,0.4657986085371854,0.912383188078134,0.15597406564480765,0.5454556020440293
732,high_variation,5,medium,mixed,0.4876327882690379,0.427348576709501,0.06028421155953689,0.427348576709501,0.0,True,True,1,True,local_informed,-0.5692348922275028,0.04380042696169474,-0.09731218958746267,0.2276939568910011,0.3496737671828895,0.732798382427392,0.21005050008404202,0.3959178180120394
735,high_variation,1,high,waviness,0.06542066529249284,0.06542066529249314,3.0531133177191805e-16,0.06542066529249314,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.07369094717127729,0.1169494811949503,8.593308468440367e-17,0.08228536782624847
735,high_variation,2,high,mixed,0.19936523275863777,0.19854549572018837,0.0008197370384493974,0.19854549572018837,0.0,True,True,1,True,informed,0.6140001562283278,-0.005305252480480698,-0.0,0.24560006249133112,0.18577075068033075,0.40370662429403065,1.1102230246251565e-16,0.21702283227879915
735,high_variation,3,high,tilt,0.15275168659957847,0.148574355588415,0.004177331011163465,0.148574355588415,0.0,True,True,1,True,informed,-0.08803278215323593,-0.021083074119435698,-0.0,0.035213112861294374,0.12809629346638518,0.3156738421407947,2.7755575615628914e-17,0.15443314906261058
735,high_variation,4,medium,offset,0.14262720566713208,0.12824517327933602,0.014382032387796062,0.12569639154891682,0.0025487817304191973,False,True,2,False,informed,0.07398631663870103,7.951386703658792e-19,-0.0,0.029594526655480412,0.11105882587495561,0.2716574510641767,0.0,0.1343029019759632
735,high_variation,5,high,mixed,0.2659389382283111,0.2815857082470591,0.01564677001874798,0.2815857082470591,0.0,True,True,1,True,informed,-0.022008195538308985,0.0015854618164992,-0.0,0.008803278215323593,0.23934921169170326,0.6024743253090034,5.551115123125783e-17,0.29038647146847146
742,high_variation,1,high,mixed,0.17737716676946183,0.0836940325040706,0.09368313426539122,0.0836940325040706,0.0,True,True,1,True,informed,-1.1268488363616742,-0.0,-0.0,0.4507395345446697,0.09428978373920513,0.14960345100440442,0.0,0.1052606208098775
742,high_variation,2,high,mixed,0.1899584674303736,0.1821703994066126,0.007788068023761002,0.1821703994066126,0.0,True,True,1,True,informed,-0.047144891869602565,-0.0,-0.0,0.018857956747841027,0.2022126690731402,0.32856685283467324,3.469446951953614e-17,0.2293654283426855
742,high_variation,3,extreme,waviness,0.16841426372944507,0.1628856475867408,0.005528616142704279,0.1628856475867408,0.0,True,True,1,True,informed,-0.09895904975595575,-9.93923337957349e-19,-0.0,0.0395836199023823,0.14713456777972933,0.3379269047840246,1.1102230246251565e-16,0.17367205817614598
742,high_variation,4,extreme,twist,0.15490021663606657,0.14416001191932235,0.010740204716744223,0.14416001191932235,0.0,True,True,1,True,informed,-0.04947952487797788,3.180554681463517e-18,-0.0,0.019791809951191154,0.13483709620951587,0.2930777198305651,1.1102230246251565e-16,0.1578556710729803
742,high_variation,5,medium,bend,0.19906692321333988,0.20018968362461015,0.0011227604112702683,0.1974618048651608,0.0027278787594493537,False,True,2,False,informed,0.007285727932772191,3.180554681463517e-18,-0.0,0.0029142911731088765,0.17532505438055176,0.4212987536492742,2.7755575615628914e-17,0.2120254121566233
752,high_variation,1,extreme,waviness,0.041752929154881296,0.041862112005602026,0.00010918285072072931,0.041862112005602026,0.0,True,True,1,True,informed,-0.0,-0.0,-0.0948810999608918,0.0948810999608918,0.04715419310535339,0.0748349509882137,5.498937893574918e-17,0.05265368777531888
752,high_variation,2,high,offset,0.04519718616225025,0.04186211200560201,0.0033350741566482364,0.04186211200560201,0.0,True,True,1,True,informed,0.7622218488812713,1.5753296655320092e-18,-0.0,0.3048887395525085,0.0471541931053534,0.07483495098821369,0.0,0.05265368777531888
752,high_variation,3,high,waviness,0.11004787276929194,0.10973289017374754,0.0003149825955443969,0.10973289017374754,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.1236049889830926,0.19616438503744188,8.915142183044832e-17,0.1380207796758717
752,high_variation,4,extreme,twist,0.1374959653417664,0.1361220546374828,0.0013739107042835819,0.1361220546374828,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.12907281570151108,0.2746680708410126,1.2760713684669327e-16,0.14999788674725667
752,high_variation,5,medium,tilt,0.12822259485027798,0.12740171675120418,0.0008208780990738018,0.12740171675120418,0.0,True,True,1,True,informed,0.024732948381609703,0.024645341500707702,-0.0,0.020537784583923087,0.12682042923714648,0.24993512245940291,2.7755575615628914e-17,0.1437505124223936
753,high_variation,1,high,twist,0.0015057513418577034,0.0015057513418577678,6.440160904563896e-17,0.0015057513418577678,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.0015520753945260978,0.002852807851717212,1.2066124938828864e-18,0.0018428636798477442
753,high_variation,2,high,mixed,0.16271819214970554,0.1626329179396984,8.527421000714686e-05,0.1626329179396984,0.0,True,True,1,True,informed,0.0007760376972630489,-0.043260474850081,-0.0142971198283442,0.03605039570840084,0.14248028550412428,0.34160882685807326,1.1102230246251565e-16,0.17406184231039087
753,high_variation,3,high,mixed,0.25106013210879985,0.2543451401599877,0.0032850080511878654,0.2543451401599877,0.0,True,True,1,True,informed,-0.061656947883011015,3.180554681463517e-18,-0.0,0.024662779153204407,0.218235279090945,0.5404254966741578,1.3877787807814457e-16,0.26746907430456823
753,high_variation,4,medium,mixed,0.2543243589477981,0.2439311083296517,0.010393250618146388,0.2439311083296517,0.0,True,True,1,True,informed,-0.07165200470543606,0.0013757666565419038,-0.0529571740945657,0.0529571740945657,0.21237327329097141,0.5151303374599183,2.7755575615628914e-17,0.256800251043848
753,high_variation,5,high,tilt,0.23222999011543477,0.2221506610786744,0.01007932903676037,0.2221506610786744,0.0,True,True,1,True,informed,-0.05556381938609388,-0.0284539821002623,-0.0,0.023711651750218585,0.2015740975127011,0.4595665180738244,2.7755575615628914e-17,0.23808476402716744
757,high_variation,1,high,mixed,0.056855999822901813,0.056855999822901834,2.0816681711721685e-17,0.056855999822901834,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.04858091243093634,0.1201862909895391,2.090138224840086e-17,0.06225838796759194
757,high_variation,2,high,tilt,0.05169887725360029,0.05168926051536785,9.616738232437472e-06,0.05168926051536785,0.0,True,True,1,True,informed,-0.014965472417030203,-0.0027985148777015995,-0.0,0.005986188966812081,0.048208133600973646,0.1052208185725089,1.734723475976807e-17,0.056605748633230896
757,high_variation,3,extreme,twist,0.049850484519286566,0.04993021243003272,7.972791074615376e-05,0.04993021243003272,0.0,True,True,1,True,informed,-0.0074827362085150995,4.969616689786745e-19,-0.0,0.00299309448340604,0.04997927320006094,0.0977380823639938,1.0408340855860843e-17,0.05615005760816302
757,high_variation,4,medium,mixed,0.05449950096379,0.05080876813037937,0.0036907328334106274,0.05080876813037937,0.0,True,True,1,True,informed,-0.15259929193446148,2.981770013872047e-19,-0.0,0.06103971677378459,0.05412051139893189,0.0953867654100547,0.0,0.05956585087683398
757,high_variation,5,high,bend,0.1856389249557266,0.1905032305316226,0.004864305575896011,0.10907261234651712,0.08143061818510548,False,True,2,False,zero,0.0,0.0,0.0,0.0,0.17966812609959099,0.3801999516186535,3.469446951953614e-17,0.22542807216149272
761,high_variation,1,high,mixed,0.07577381364859241,0.07558384116186978,0.000189972486722631,0.07558384116186978,0.0,True,True,1,True,informed,-0.0,-0.0167277024096128,-0.0,0.013939752008010666,0.08481557858364244,0.1355605112422501,1.1102230246251565e-16,0.09471014214101993
761,high_variation,2,high,offset,0.08565950129074713,0.07549602868971189,0.010163472601035242,0.07549602868971189,0.0,True,True,1,True,informed,0.16492490221611847,3.180554681463517e-18,-0.0,0.06596996088644738,0.08482452438078346,0.13525933607183593,5.551115123125783e-17,0.09470870553926061
761,high_variation,3,high,mixed,0.2603900051886512,0.26255119675766375,0.002161191569012566,0.26255119675766375,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.2635132599155804,0.5115788409864997,5.041540102057596e-18,0.300235664870397
761,high_variation,4,medium,bend,0.2706944287538661,0.25363194668031097,0.017062482073555152,0.18480768663994768,0.0688242600403633,False,True,2,True,informed,-0.1297943507707134,-1.4442948504692728e-19,-0.0747383428957753,0.0747383428957753,0.2450706678619113,0.506987723496612,2.7755575615628914e-17,0.2801442927275401
761,high_variation,5,high,mixed,0.3136679682306929,0.2731786783202119,0.04048928991048095,0.2731786783202119,0.0,True,True,1,True,informed,0.2888555072133694,0.0207456537080969,-0.0,0.11554220288534775,0.2545609711504421,0.5568519166147919,8.326672684688674e-17,0.2975481199064167
780,high_variation,1,high,mixed,0.02796976311762673,0.024689929890444252,0.003279833227182477,0.024689929890444252,0.0,True,True,1,True,informed,-0.0,-0.051944446345194,-0.0,0.043287038620995,0.0275853370905855,0.044470083041772024,0.0,0.030733038507369928
780,high_variation,2,high,mixed,0.18115565074479617,0.09674077775238066,0.08441487299241551,0.09674077775238066,0.0,True,True,1,True,informed,-0.5338906721565383,0.0353800556171486,0.0309906196399199,0.2135562688626153,0.09673602805235643,0.1888909254339164,0.0,0.11052691706498825
780,high_variation,3,high,offset,0.0963484310085949,0.09664803560866524,0.0002996046000703356,0.09664803560866524,0.0,True,True,1,True,informed,-0.2755192921260507,-0.0,-0.0,0.11020771685042027,0.09661438012567701,0.18881818195717748,0.0,0.11018266983808898
780,high_variation,4,extreme,tilt,0.09946549021344676,0.09738681603175393,0.00207867418169283,0.09738681603175393,0.0,True,True,1,True,informed,0.0025162581882871506,-0.0449558827451606,-0.0,0.03746323562096717,0.0965894666782682,0.19133444014546463,0.0,0.11009643984634086
780,high_variation,5,medium,bend,0.1432102822629345,0.1423944204272274,0.0008158618357071157,0.1423944204272274,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.11799553411811743,0.30877653236529085,1.5612511283791264e-17,0.143628004822049
781,high_variation,1,high,tilt,2.037198172401818e-11,0.0,2.037198172401818e-11,0.0,0.0,True,True,1,True,informed,-0.0,0.0150111536242482,-0.0,0.0125092946868735,0.0,0.0,0.0,0.0
781,high_variation,2,high,tilt,0.0029216852378007633,0.0,0.0029216852378007633,0.0,0.0,True,True,1,True,informed,-0.0,0.0243417619160364,-0.0,0.020284801596697,0.0,0.0,0.0,0.0
781,high_variation,3,extreme,twist,0.00764138800240127,0.007571822986273153,6.95650161281168e-05,0.007571822986273153,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.007804768172547157,0.014345632951853836,6.067573020014495e-18,0.00926702648952854
781,high_variation,4,medium,waviness,0.043309849892087394,0.0429549558037818,0.00035489408830559344,0.0429549558037818,0.0,True,True,1,True,informed,0.0039023840862735786,1.738231629671388e-19,-0.0,0.0015609536345094314,0.04564482432724814,0.08051344829373261,5.637851296924623e-17,0.05107474017487558
781,high_variation,5,high,waviness,0.08718567907813825,0.08649871809777819,0.0006869609803600574,0.08649871809777819,0.0,True,True,1,True,informed,0.0019511920431367884,1.6151254241806922e-18,-0.0,0.0007804768172547154,0.09532590033078221,0.15754158700298912,8.586881206085195e-17,0.10638471897646759
786,high_variation,1,high,bend,0.20625241750370532,0.20625241750370502,3.0531133177191805e-16,0.20625241750370502,0.0,True,True,1,False,zero,0.0,0.0,0.0,0.0,0.23236418726946537,0.368677102935084,4.514992340283699e-17,0.2594003044234022
786,high_variation,2,high,waviness,0.1828624688168054,0.17892339112692915,0.0039390776898762525,0.17892339112692915,0.0,True,True,1,True,informed,-0.11618209363473268,-1.2934500281607518e-18,0.0846656052736934,0.0846656052736934,0.15891018397343012,0.3745466932175079,8.326672684688674e-17,0.1888632796964772
786,high_variation,3,high,mixed,0.3755158268384163,0.38544276097653496,0.009926934138118682,0.38544276097653496,0.0,True,True,1,True,informed,0.9460694332577888,2.3854160110976377e-18,-0.0,0.3784277733031155,0.33634886331334246,0.8135466081310655,2.220446049250313e-16,0.404741195432125
786,high_variation,4,extreme,bend,0.5470563400463797,0.5500071351571639,0.002950795110784221,0.5500071351571639,0.0,True,True,1,True,informed,-0.12684338738661732,6.361109362927034e-18,-0.0,0.05073735495464693,0.5093533951352618,1.1266933073749825,5.551115123125783e-17,0.5919312440409068
